conv_id,conversation_hash,in_corpus,source,note
C776,d15445b8b08351e7b7645984dfe37300,0,llm_pipeline,
C777,d159c4235d4e4509c16120f4640b25ab,1,llm_pipeline,
C778,d185a962ef8265562915e14b7579553e,1,llm_pipeline,
C779,d275255199181c1841b073cabb3d7186,1,llm_pipeline,
C780,d2f84f316ad528b33208620e3f463fb7,1,llm_pipeline,
C781,d349228e9fac01c04e2f9d032f1d55ed,1,llm_pipeline,
C782,d39b68af2a6d7415998624b28add358e,1,llm_pipeline,
C783,d402219543c338ceab472f74314a84c8,1,llm_pipeline,
C784,d43c8123844cf256b917d341653bc16d,1,llm_pipeline,
C785,d45df448a0cf3fe8dee71ca804c52d3a,1,llm_pipeline,
C786,d4b89fbbb20715bcd934317396b393cd,1,llm_pipeline,
C787,d4b96ffb4ac7f745723913c5c3a912fa,1,llm_pipeline,
C788,d4d4b4bb8af8d29423e31882aab67255,1,llm_pipeline,
C789,d510a33c0204cf08a3c23966dcec097f,1,llm_pipeline,
C790,d525ca4ad534138e0afd0bff0509c451,1,llm_pipeline,
C791,d572b9f601df149deaa67c93b66bff17,0,llm_pipeline,
C792,d58e7a59b9df6e148373eb7ccd000229,0,llm_pipeline,
C793,d65965c966c7f1855f6317902e1d49ab,1,llm_pipeline,
C794,d682bddad0d6ecbd880d607503c32db9,1,llm_pipeline,
C795,d689a9d087527ed7cfff0065d4ae5f40,1,llm_pipeline,
C796,d6d5d035063ac4f6db893e481251e342,1,llm_pipeline,
C797,d72c6fc26411fcdc4c1df8abae643b0e,0,llm_pipeline,
C798,d741940d21cd1476a837a364d47180eb,1,llm_pipeline,
C799,d77e1b52c6d8219fd07d751b6c8d6f76,0,llm_pipeline,
C800,d7bea0467015741a54284db2317083e7,1,llm_pipeline,
C801,d82ecbd2b0c9f1e2a7b7dd67132f616e,0,llm_pipeline,
C802,d859c14d1dc869c53aadfda0d08da297,1,llm_pipeline,
C803,d9074f7fc078898c6d44ac630111717c,0,llm_pipeline,
C804,d98f675422b29f4e244579aa5b1617b7,1,llm_pipeline,
C805,d9e75e009ddead10cfcc697dabdf730c,1,llm_pipeline,
C806,d9e87549673127fa28786c17cf931d36,1,llm_pipeline,
C807,da16cbc3505cd2856556368ed426a4f2,1,llm_pipeline,
C808,da4205454a0348d28dbffe39544f95d4,1,llm_pipeline,
C809,daade698672ccc1c55251718050bf836,1,llm_pipeline,
C810,dabd5906e6085b30637a43783ccdfaea,1,llm_pipeline,
C811,daf5a56ecf9b046e7689e0a6baad1583,1,llm_pipeline,
C812,db06f1e8004672281e55a0d43542fa4b,1,llm_pipeline,
C813,db17b50c8f0f817eb287c90a3d59cdc6,1,llm_pipeline,
C814,db40508d443dddaa50cbcb0aa2939e98,0,llm_pipeline,
C815,dbf508151722875698dd8016d050937d,1,llm_pipeline,
C816,dc2485eabe8abbb71d8c9992c84811de,1,llm_pipeline,
C817,dc9454330e2d3f56c04e1592ff8f3fda,1,llm_pipeline,
C818,dcc172df91f718ee6cdbaf7f43c46ce6,0,llm_pipeline,
C819,dcdadbbfb58ceea62d818a487d4260c7,1,llm_pipeline,
C820,dd3274e94dda27646c019fa548455081,1,llm_pipeline,
C821,dd386f38416a4ac94146ff99e4286878,1,llm_pipeline,
C822,dd5e00222e1a20e744cda8a50eca2b36,1,llm_pipeline,
C823,de61daf60acffbfd44d0cdde47e0fe66,1,llm_pipeline,
C824,de850da188652fe49b5096f0836a3598,1,llm_pipeline,
C825,debd007e19a62f2d9ff0cbbdca97ce45,0,llm_pipeline,
C826,dec7c52c34d56c7229b5d9ff107ae12d,1,llm_pipeline,
C827,decd8f07894e7e8597af0a1347b3acac,1,llm_pipeline,
C828,df0d6bbe0d18166462fb501c2b41ee3e,0,llm_pipeline,
C829,df0f16f89a0dc36a4533cbffea72f89e,1,llm_pipeline,
C830,df4c2051a72ff228c1979f13c5f361b8,1,llm_pipeline,
C831,dfe817ffa4e873c3592e97e9a3e7f55e,1,llm_pipeline,
C832,dfe81e9b71869665018e91d36a33e12c,1,llm_pipeline,
C833,e0445f51bee651c61e0ea5ec0394b854,1,llm_pipeline,
C834,e0afd19d761ecb8ffb926aef4507ca9e,1,llm_pipeline,
C835,e10d246f45efd01fb5d13c68721b25be,1,llm_pipeline,
C836,e1a85976357737a69806f92abcf7645a,1,llm_pipeline,
C837,e1bda8f2a7aaf0372048bcb898520b6a,1,llm_pipeline,
C838,e1cd4671189290ae673d8c7b7a36058c,1,llm_pipeline,
C839,e1e2093c07508c94aa4d8a48e6dad1d9,1,llm_pipeline,
C840,e2a7021238a7d4ad17410556d4387ee4,1,llm_pipeline,
C841,e2af1f8638e3e6ad2f1fac26d0698e09,1,llm_pipeline,
C842,e2d19b2c90141c19eb97c19d393d2f87,1,llm_pipeline,
C843,e2dc333722f1a8de88ad5aaf7e21443b,1,llm_pipeline,
C844,e308d57e92371926202aaf6c87c54768,1,llm_pipeline,
C845,e3b1332fad67ac98845752de1f14a783,0,llm_pipeline,
C846,e3cdd00048bf52477fdd8b0a93c7a33d,0,llm_pipeline,
C847,e3f0191e8668941f36d26e89f6060ba8,1,llm_pipeline,
C848,e45ce8273acc21e5a2b8f3c49059de0d,0,llm_pipeline,
C849,e5412f2c643f95326593303d17b20ae8,1,llm_pipeline,
C850,e59bd8f0fc4497d7547efdcc4152fef5,1,llm_pipeline,
C851,e5ab14aabe66c92c01359a02ef7556a6,0,llm_pipeline,
C852,e5c3367dc8d1c44723106f59c2c64a98,0,llm_pipeline,
C853,e5cdff8e096ee17fda6cec2320709052,1,llm_pipeline,
C854,e6463a0ce4d2fcb4ae2391b39a046045,1,llm_pipeline,
C855,e6ce8c92e6c84e92ce13ef0839556246,1,llm_pipeline,
C856,e6e25bc9868c2e59abf1bbcd58b30320,0,llm_pipeline,
C857,e753a2ba086ebb00148ce5e515db4aa4,1,llm_pipeline,
C858,e756a1b8fd5b43df5bdf6fc822624593,1,llm_pipeline,
C859,e77bd6cda8345850a5f54720cbad2d74,1,llm_pipeline,
C860,e7c2349e28c006495bbc00e1de514c92,1,llm_pipeline,
C861,e8ab80ea42971035a1db2741ecb1ca6b,1,llm_pipeline,
C862,e9666368b42ecf0d5bf9cb32058d71af,0,llm_pipeline,
C863,ea5c438427c1ea28f9b25f7b2b12a1c8,1,llm_pipeline,
C864,ea5ddc0776632e6ee6979d719e885ae4,1,llm_pipeline,
C865,ea67704decc61c88d8819ed85d3ff267,1,llm_pipeline,
C866,ea830a54eb72306b2f68e70a4411764c,1,llm_pipeline,
C867,eab6102d755582f809a534d3d7d86656,1,llm_pipeline,
C868,eab774a84a96d077d069bb67720639b9,1,llm_pipeline,
C869,eb28c9518a388c5cf07c6903fdfed318,0,llm_pipeline,
C870,eb308f3145cf720e657bc63f2c64e1d2,1,llm_pipeline,
C871,eb52f70168fa5499f1c6ef1d8b31d86c,1,llm_pipeline,
C872,ec3b3654ada7801fcde1830ab951c02c,1,llm_pipeline,
C873,ec599285de3156d1b12ffce18f1ec642,1,llm_pipeline,
C874,ec9ec3cf14894e889ec851eab76a27df,1,llm_pipeline,
C875,ecf2783ee56249828750c5f3e57108d7,1,llm_pipeline,
C876,ed4aba2f913b9c737eb28eb0cada9b36,1,llm_pipeline,
C877,edaad7e19f737c20f12069fa54763437,1,llm_pipeline,
C878,edec19b2d18ce0ea2220744bd2f7a676,1,llm_pipeline,
C879,ee3e61d76b2195bd1fe14295c97250c9,1,llm_pipeline,
C880,eea19ecc2b3ee2fb6d308b2f5a0edd99,1,llm_pipeline,
C881,eea540cdc26621fd9f134b9e0cea9f13,1,llm_pipeline,
C882,eecc4d6f71278753b54a1b40dffa6df1,0,llm_pipeline,
C883,ef220f86edba937a546c8c4e48c25926,1,llm_pipeline,
C884,ef59fa2e622dd77939d33074d898e0bc,1,llm_pipeline,
C885,ef95b1fd646379a0bf90ef0371cfd606,1,llm_pipeline,
C886,f0aaa97938fdc477cfd6939bb3d9d5bc,1,llm_pipeline,
C887,f0c8aeb6ee32acd59306080030cebb6e,1,llm_pipeline,
C888,f0d1da283163cff4092821745cfe9358,1,llm_pipeline,
C889,f0ea11bfac4f8da1b9df4ad04fdd8bb5,1,llm_pipeline,
C890,f136c95fdc69fa80423f10e3ddd05890,1,llm_pipeline,
C891,f17893e5b8e5ba7c723f599e1156ece0,1,llm_pipeline,
C892,f17c0fcc7604eee02d2688fbdcd946cd,1,llm_pipeline,
C893,f1c386e640c28e2fa58809b9fdb20ca9,1,llm_pipeline,
C894,f1c762d64e5683aea9c64f0e1f0ad186,1,llm_pipeline,
C895,f1f229a4793411d7cbab34c48055d225,1,llm_pipeline,
C896,f21cfe640f84f395deddfb8e66081a5b,1,llm_pipeline,
C897,f29b358ae3c644ad75eed9b49efebcb7,1,llm_pipeline,
C898,f2da9d8779afc9c0c6df91f158853b61,1,llm_pipeline,
C899,f3b1887024354c1a3ec5eff60a675088,1,llm_pipeline,
C900,f5207c4562f664a819f7786599195f7f,1,llm_pipeline,
C901,f568490438a75134d14319043919fa56,1,llm_pipeline,
C902,f5a217a012c40cbb2f21beb7cf607f60,0,llm_pipeline,
C903,f62d00509d5b86e92a2e689eab930b58,1,llm_pipeline,
C904,f66b56ff98bd2154270f58ac5e2d6add,1,llm_pipeline,
C905,f6822bb4b807f220dd6218e79f870889,1,llm_pipeline,
C906,f683cd7e27eecfa95dc98fa5ae3985a6,1,llm_pipeline,
C907,f6acfbc7fdedb09c03ccaf98fbc5f4ad,0,llm_pipeline,
C908,f6ae8bdd0be7186d5d86739397ac2a62,1,llm_pipeline,
C909,f6aff3fadcd7922d6f4a9f03e5bd7010,1,llm_pipeline,
C910,f6cc7e22b20c80b93f32c314a2f62e27,1,llm_pipeline,
C911,f7446b3d7234f1d8976ef39a6279977d,1,llm_pipeline,
C912,f7d4b6b8d9aae0e5817917f94ba226b4,1,llm_pipeline,
C913,f86622f2ea7b75d85b4d99b556613103,1,llm_pipeline,
C914,f8ad20eab7c20c68119cf4591e6c97db,0,llm_pipeline,
C915,f8be5b8850060dde8b366e57cb9d2037,1,llm_pipeline,
C916,f8c1fe88cb620a431aee6ac1e31770e8,1,llm_pipeline,
C917,f8f602c75a192b161cd559a6e31d10b6,1,llm_pipeline,
C918,f90c131115c19f3b740b871482b75d2d,0,llm_pipeline,
C919,f91a43fea636f8689194df9f3aa87270,1,llm_pipeline,
C920,f926e4e52bc25442cc0f331ada660856,1,llm_pipeline,
C921,f96e77d549c990fa18ef0db80705ae7c,0,llm_pipeline,
C922,fa18748ecbacd33c9e7fc7f28fbef2e6,1,llm_pipeline,
C923,fa5ad7f30eb6436596131e33b66a80ee,0,llm_pipeline,
C924,fa73e153a079aacad8244c60727ad305,1,llm_pipeline,
C925,fa9604119d2ab63ade84dc3096939188,1,llm_pipeline,
C926,faadeef0698a7e7145f5d0330fadf965,1,llm_pipeline,
C927,fab1e89e850da81459272dba4b9e5d4f,0,llm_pipeline,
C928,fabee19813adab4e085b913f89851f99,1,llm_pipeline,
C929,fb1ddbd2c8a81d6126cfd76f03d378b1,1,llm_pipeline,
C930,fb43d08a61fdf0de897a285551fdc4c8,1,llm_pipeline,
C931,fb9a0c5087b5857390d5069839d54e42,1,llm_pipeline,
C932,fbb4383cc3cda44262c5751d4525c8b8,1,llm_pipeline,
C933,fc140d01388ba64d03c5d0d54a15aa45,0,llm_pipeline,
C934,fc2e51d0cb8f520eb5f4e21606b2bce8,1,llm_pipeline,
C935,fca5653f61aef8d3318eae97707ef64a,0,llm_pipeline,
C936,fd29888d1229b2c0a2281788afc8b300,1,llm_pipeline,
C937,fd494c25cf06d97db8b2a9adc83792f1,1,llm_pipeline,
C938,fd956cb72159534bdfbcaf812cf2036c,1,llm_pipeline,
C939,fddf6037276caa999c3e4f154aff60e5,1,llm_pipeline,
C940,fe58edd6bcab36e9d774b48a3b579a3c,1,llm_pipeline,
C941,fe82c74a161575f2a278863df75e4e6f,1,llm_pipeline,
C942,feaafdcfa0cf1f1683f18ef560d29267,1,llm_pipeline,
C943,fed3905dfa8078fcd7f634ecc553b958,1,llm_pipeline,
C944,feda84e041f43e855e7ec252320f358c,1,llm_pipeline,
C945,fee5bd287b7b11da13d6bd5289744d04,1,llm_pipeline,
C946,ff06c93b6fc5d7184f226c4ae3be4d36,1,llm_pipeline,
C947,ff54d527941a6a160a67e2b6caf31d01,1,llm_pipeline,
C948,ff725fa9b02adbf8b2637367b551afb0,1,llm_pipeline,
C949,ff7ce50f1d149d3c3186a3ea61499dfe,0,llm_pipeline,
C950,ff90339a4840f473a579a7f1c513d0ac,1,llm_pipeline,
C951,ff98a3c0f644262612c34a86f1f1333a,1,llm_pipeline,
C952,ffb25c94efe618631a723d55464dc682,1,llm_pipeline,
C953,fffbc6f81a40b9274f8ba6dde6861936,1,llm_pipeline,
C954,326965015cb841e4c563e0a9ab06ff7c,0,preliminary_500_sample,quoted in Results (potential but unconfirmed misconceptions)
C955,5d86939d20b546666c560c905c9a7039,0,preliminary_500_sample,quoted in Results; 46260-char prompt; three byte-identical resends exist in the corpus
C956,ad821ccc847eb448050c412bcfd138e6,0,preliminary_500_sample,quoted in Results
C957,8f7b8d3e6939a62927222547e523bc04,0,preliminary_500_sample,"quoted in Results (""full code"")"
C958,4701c6fedd3dc43286aa0a28448fae7c,0,preliminary_500_sample,quoted in Results
C959,3bd33def1c8d9a996cefe6ce19201ee6,0,preliminary_500_sample,quoted in Results
C960,0882d4fa2612e17055187e7518a5053d,0,preliminary_500_sample,quoted in Results
C961,31783b9e6609d8d7164fe6ecc6aefe5e,0,preliminary_500_sample,"quoted in Results (""full code"")"
C962,4fee08214b1c8568620342a4fb4106e5,0,preliminary_500_sample,quoted in Results
C963,06cd3419e3fa30454ac025422153252d,0,preliminary_500_sample,quoted in Results
